Database Name	ODA
Database Location	http://localhost/ODA/OdaService.asmx
Evaluation Signature	933b88ad-fadf-4e1e-9bac-638447db40d2
Plate Name	m_func-IRF_TMRE_P2
Measurement	Measurement 1
Evaluation	Evaluation3

[Data]
Row	Column	Plane	Timepoint	modified_spots_chanel_3 - Total Spot Area - Mean per Well	modified_spots_chanel_3 - Relative Spot Intensity - Mean per Well	modified_spots_chanel_3 - Number of Spots - Mean per Well	modified_spots_chanel_3 - Number of Spots per Area of modified_spots_chanel_3 - Mean per Well	spots_chanel_3_final - Number of Objects	spots_chanel_3_final - Relative Spot Intensity - Mean per Well	spots_chanel_3_final - Corrected Spot Intensity - Mean per Well	spots_chanel_3_final - Uncorrected Spot Peak Intensity - Mean per Well	spots_chanel_3_final - Spot Contrast - Mean per Well	spots_chanel_3_final - Spot Background Intensity - Mean per Well	spots_chanel_3_final - Spot Area [px²] - Mean per Well	spots_chanel_3_final - Region Intensity - Mean per Well	spots_chanel_3_final - Spot to Region Intensity - Mean per Well	ir_chanel_3_at - Number of Objects	ir_chanel_3_at - Number of modified_ir_chanel_3_at - Mean per Well	ir_chanel_3_at - Intensity ir_chanel_3_at chanel_3 Mean - Mean per Well	all_cells - Number of Objects	all_cells - chanel_3 Gabor Max 2 px w2 - Mean per Well	all_cells - chanel_3 SER Spot 1 px - Mean per Well	all_cells - chanel_3 SER Hole 1 px - Mean per Well	all_cells - chanel_3 SER Ridge 1 px - Mean per Well	all_cells - chanel_3 SER Valley 1 px - Mean per Well	all_cells - chanel_3_intensity Mean - Mean per Well	all_cells - chanel_3_intensity Sum - Sum per Well	all_cells - chanel_2 Area [µm²] - Mean per Well	all_cells - chanel_2 Roundness - Mean per Well	all_cells - chanel_2 Width [µm] - Mean per Well	all_cells - chanel_2 Length [µm] - Mean per Well	all_cells - chanel_1 Area [µm²] - Mean per Well	all_cells - chanel_1 Roundness - Mean per Well	all_cells - chanel_1 Width [µm] - Mean per Well	all_cells - chanel_1 Length [µm] - Mean per Well	all_cells - chanel_2_intensity Mean - Mean per Well	all_cells - chanel_1_intensity Mean - Mean per Well	chan3_intensitymean_div_chan2area	spotschan3_intensitymean_div_chan2area	Number of Analyzed Fields	Global Image Binning	Height [µm]	Time [s]	Temperature	Target Temperature	CO2	Target CO2	cell_type	cell_id	compound	concentration	cell_count	
3	2	1	0	346.519441903	0.617712131938	24.5290484904	0.0980266311444	107241	0.840310603489	127.494432424	265.094842458	0.822819926062	15.685101664	14.1269010919	167.42569531	0.867002956799	71033	1.94045021328	46.7525693548	223	0.165027719006	0.0357068643214	0.102500565988	0.0708788872021	0.590153935793	31.1077300538	263002165.5	2425.01495965	0.371545854747	29.9230373606	98.6129224343	178.374210101	0.787241131491	10.8970550166	18.9600924273	41.5745643989	212.504701036	0.012827850785	0.0525746993503	32	4	0	0	0	37	-1	5	ds	1244	none	0	2000	
3	3	1	0	302.204507711	0.577694035288	24.7074733096	0.121748416695	104142	0.818661461577	92.1843493864	193.84999808	0.797058287863	13.9468377722	12.2312995717	126.586742708	0.853547431868	87224	1.39015637898	42.7436001772	194	0.18404971766	0.0398234693579	0.106266848835	0.0726343878414	0.526917920683	23.5583726638	165310758	2314.38004956	0.380272790874	28.8897747543	98.1599893649	171.644398397	0.762853605846	10.5734251108	18.5828047064	39.7510478917	188.195852814	0.0101791288204	0.0398311199597	32	4	0	0	0	37	0	5	ds	1244	none	0	2000	
3	4	1	0	240.549346467	0.522079042087	20.4667550672	0.125533395335	108044	0.815079506499	89.458373972	188.615355781	0.792088080615	13.6054569401	11.7531746326	123.650058654	0.852106107325	102089	1.18313432397	41.8152669596	188	0.18776089272	0.0409445755952	0.107621686258	0.0724488242542	0.527803594015	23.6848742512	162424380.5	2385.64647837	0.370730855297	29.0597359613	100.584138163	174.472517797	0.765716659625	10.7108721943	18.8442113191	39.6030079941	167.094137808	0.00992807378044	0.0374985878181	32	4	0	0	0	37	-1	5	ds	1244	none	0	2000	
3	5	1	0	204.505506271	0.499543387646	19.6904252065	0.138311847706	128736	0.803333625454	70.9138583993	150.326955941	0.778153519819	12.6611924725	10.3860380935	97.6342938314	0.87258384528	137338	0.949729863548	40.2046130337	224	0.203367103919	0.0438973019372	0.105479630031	0.072672941246	0.471805716773	17.3328057549	138948729.5	2341.67226365	0.393657963947	29.4501344935	97.2261647124	172.878007977	0.746593251655	10.6245248703	18.6917895637	43.0056172549	151.089377029	0.00740189223914	0.0302834258663	32	4	0	0	0	37	0	5	ds	1244	none	0	2000	
3	6	1	0	203.196292988	0.49950136284	20.0614113444	0.145781241842	89835	0.79593134006	64.3279334701	136.831752658	0.768763274913	12.321875936	10.128713753	89.101035002	0.877709959188	101868	0.841971963718	39.54763406	174	0.203057185293	0.0430369729204	0.100331934668	0.0704650112998	0.445858941496	15.0466132686	89445917.5	2181.87875969	0.389650554729	27.9527715419	94.9638357838	165.083053437	0.763054698449	10.4920896225	18.1231089626	35.8592109326	155.41582652	0.00689617294351	0.0294828175875	32	4	0	0	0	37	0	5	ds	1244	none	0	2000	
3	7	1	0	160.279661017	0.535776049597	18.2431144068	0.16729791321	68886	0.780222421955	50.4652949584	107.201506837	0.749041570974	11.4623299704	8.78576198357	69.2866823215	0.907342499897	87567	0.600420249637	38.6562756857	114	0.205388798842	0.0427323320637	0.0907215876291	0.0661129705525	0.397386073619	9.77997843767	42274201.5	2370.29367911	0.344857436177	28.6357881577	101.623649358	170.922687203	0.703202624791	10.3629135334	18.9205066307	35.0678762801	113.415939096	0.00412606189852	0.0212907351537	32	4	0	0	0	37	0	5	ds	1244	none	0	2000	
3	8	1	0	160.529084688	0.500548574689	18.0085543199	0.16205032323	84208	0.78446966017	53.4261818814	113.600174568	0.75402464961	11.5684434968	8.91404617139	73.4139300398	0.899739798435	108148	0.626761475016	38.400942423	193	0.219609773427	0.0453215443266	0.0949364820276	0.0696280197157	0.400864200349	10.6949322422	68179584.5	2127.61081602	0.378008794022	27.510035961	94.705779556	177.026324781	0.72587919318	10.7378038853	18.8608475208	39.9037418306	116.115243794	0.00502673334883	0.025110880937	32	4	0	0	0	37	-1	5	ds	1244	none	0	2000	
3	9	1	0	118.588032419	0.521120561989	15.4052422832	0.181151979266	89335	0.772218208073	46.8403890263	99.1549616612	0.737124494373	10.9609572834	7.69790115856	64.3591589111	0.914902576186	127925	0.432698846981	37.2432755328	214	0.223932323537	0.0450311131516	0.0840746450676	0.0653607623071	0.357726933398	7.77809527052	56118857	2130.08890476	0.371913175293	26.8680307152	97.1029957907	167.811316906	0.686343378475	10.1763479041	18.7998152005	37.2500909423	102.223861712	0.00365153550781	0.0219898751276	32	4	0	0	0	37	0	5	ds	1244	none	0	2000	
3	10	1	0	90.2265861027	0.533368503877	12.8148467846	0.197182154026	59384	0.757813083691	39.1502331598	81.8329853159	0.717205556865	10.5171373394	7.04078539674	54.1404195101	0.929905542804	91884	0.319740107092	35.1301630866	184	0.231150414423	0.0447141976838	0.0762842542351	0.0635471049064	0.317112227263	5.53654852956	32609505	2132.23977864	0.368288002443	27.3574282892	98.6548616656	173.885481729	0.688165617273	10.3084002413	19.221470571	38.8410296235	97.2508230436	0.00259658814408	0.0183610837543	32	4	0	0	0	37	0	5	ds	1244	none	0	2000	
3	11	1	0	68.6340909091	0.5550871064	10.8416666667	0.212451427684	57244	0.749160558134	36.2060661051	74.7654077283	0.704197457222	10.2326644415	6.33058486479	49.9882624381	0.942583905355	90691	0.238050082147	34.2647556189	146	0.232434573611	0.0442114639361	0.0711491380854	0.061587132045	0.300389060662	4.48119640345	22389107	2152.54335481	0.36208222015	27.0743368987	99.8501850715	170.665313317	0.678961755396	10.2090579396	19.0056466003	40.3027556152	101.344030765	0.00208181470233	0.0168201332736	32	4	0	0	0	37	0	5	ds	1244	none	0	2000	
4	2	1	0	326.412875341	0.631056524947	25.0866696997	0.105502849979	110281	0.825967962956	98.5907388599	208.726666425	0.807143652286	14.3699353629	13.0114072234	131.027942819	0.875280171593	76220	1.810312254	46.5531212899	218	0.167220230981	0.0356426303944	0.0981708411068	0.0681604325652	0.552939553672	23.1492818451	197554612	2537.87333555	0.37493671226	31.0887300325	99.4420459709	174.869520389	0.764875936844	10.9080068666	18.5246276638	35.3394331044	181.730126779	0.00912152766683	0.0388477775778	32	4	0	0	0	37	-1	5	pc2	4981	none	0	2000	
4	3	1	0	227.279778393	0.530873940968	19.7569252078	0.128195128986	114116	0.810672044568	81.3844317446	172.125963931	0.786992142098	13.2365375834	11.5038031477	111.905811156	0.86389349825	105792	1.16865169389	41.3714677905	247	0.186193133948	0.0382920840415	0.0988508929728	0.0689934334272	0.497895198446	19.3281485848	162395995.5	2245.08449831	0.374495277115	28.6921679195	95.7008312461	180.554284258	0.762930926293	11.2379943584	18.3796572707	37.190899724	167.650759022	0.00860909627203	0.0362500528625	31	4	0	0	0	37	0	5	pc2	4981	none	0	2000	
4	4	1	0	214.972081661	0.539008566588	20.6546850462	0.137597564665	118372	0.800317126794	67.8281583925	143.460476295	0.774472875243	12.5140490293	10.407908965	93.1220905935	0.878472924437	119928	0.971983189914	40.7811753768	248	0.198656191058	0.0411479027206	0.101232339393	0.0716160244772	0.499310776356	15.9653266295	134222699	2185.11611913	0.387979408284	28.7475348085	93.0239044148	178.469563638	0.738273762747	11.0189054182	18.6071900318	37.1170309995	130.154321384	0.00730639735333	0.031040985785	31	4	0	0	0	37	-1	5	pc2	4981	none	0	2000	
4	5	1	0	147.282891714	0.482858560635	14.9803951601	0.147851517868	97807	0.789981712536	59.2387744067	126.139126034	0.761341116306	11.9106281417	9.83170938685	82.1234392422	0.886169152826	120086	0.74018619989	38.452409222	255	0.207329989771	0.0414908996452	0.0904436445113	0.0666518618718	0.410227549224	11.6883287971	98796497	2212.67671141	0.382534191965	28.9949982297	91.2114434309	176.445741742	0.727581657859	10.9570529304	18.4379975339	34.9240389627	128.653645437	0.0052824385672	0.0267724489986	32	4	0	0	0	37	0	5	pc2	4981	none	0	2000	
4	6	1	0	166.490403973	0.559086030206	18.4594014226	0.16086082345	137541	0.783194470241	52.7849151	111.396965269	0.752732152238	11.5946524686	9.01927425277	72.7744499298	0.900039843595	156686	0.687578979615	38.9432126718	265	0.205544370062	0.0415873434345	0.0943310752285	0.068998013765	0.449790022311	11.0073332665	106088008	2342.84148388	0.381771003825	29.9719867217	97.53897969	192.560554422	0.733589179512	11.4767782735	19.2114560642	36.7623975113	122.506210099	0.00469828340596	0.022530297275	32	4	0	0	0	37	0	5	pc2	4981	none	0	2000	
4	7	1	0	121.869840525	0.503786335565	14.4200281426	0.175762129035	61487	0.769206787304	45.6009189959	96.4965846439	0.733675074365	11.0630851683	8.4514287573	64.0231844262	0.905363078804	85516	0.487066747743	36.403669258	138	0.215721900595	0.0424418139535	0.0839952230335	0.0652540818197	0.363156877929	8.4373872176	39282664	2369.6694069	0.373250015573	29.1412827437	100.928004932	191.995236781	0.71729487675	11.3709380575	19.4544562655	40.7317717316	120.823218016	0.00356057566217	0.0192435783924	31	4	0	0	0	37	0	5	pc2	4981	none	0	2000	
4	8	1	0	116.705578011	0.533002720815	14.6821341956	0.183331779097	90809	0.766100521671	43.3148529349	91.0300410752	0.729431732626	10.9126969092	7.94881564603	60.4066127576	0.912832801552	124786	0.444953760839	36.1370140945	216	0.220069607099	0.0428483066462	0.0842557526844	0.0657105314053	0.366952554453	7.42235994902	56523458.5	2277.56076631	0.38406283188	29.5686069915	95.0335027746	181.960361275	0.721911020152	11.2249786155	18.660713317	36.8941855644	111.332745515	0.00325890753776	0.0190180888149	32	4	0	0	0	37	0	5	pc2	4981	none	0	2000	
4	9	1	0	92.2314184187	0.521949192643	12.8577139473	0.194898161491	86841	0.757535513197	39.3391953481	81.7064289909	0.716639376793	10.5611383935	7.17323614422	54.8935187981	0.92576062828	129276	0.333658219623	34.6851314172	217	0.232617292918	0.0446840654635	0.0826176162191	0.0665478789477	0.345707140773	6.55342150733	47320653	2196.64577871	0.392169872087	28.2155386288	94.7663830835	175.706624873	0.720664853067	10.8210955062	18.5945837667	42.0308238352	118.625729039	0.00298337655113	0.0179087569463	32	4	0	0	0	37	0	5	pc2	4981	none	0	2000	
4	10	1	0	56.9393434428	0.529149972212	9.11981336444	0.217062138929	54728	0.744085016178	34.0518395388	69.7027846806	0.697171515119	10.0864387491	6.24347683087	47.8368922582	0.942193842643	88862	0.215187594247	32.9028045271	198	0.229208353733	0.0421780212752	0.0625901311264	0.0587210885289	0.26701807162	3.74292730314	25619440	2333.86049634	0.356724250384	29.1630635422	98.8482267906	183.552828165	0.687644663481	10.9815015466	19.0862158331	35.6594577541	93.5464240873	0.00160374937105	0.0145903491627	31	4	0	0	0	37	0	5	pc2	4981	none	0	2000	
4	11	1	0	37.7156114663	0.550243904118	7.0650305905	0.23195923361	102775	0.73416309025	30.7570121284	62.0578983216	0.682420388201	9.77298914707	5.33835076624	42.8053198691	0.96007836367	170731	0.14676303659	31.6417591987	461	0.243326623912	0.0442342554238	0.0620298848424	0.0603154367152	0.269240349769	2.94571602922	47932538.5	2215.16836272	0.382805723567	29.568297639	90.553774297	196.716934002	0.701733824075	11.6513548612	19.4670804969	34.787669503	86.0125968983	0.00132979329192	0.0138847288748	32	4	0	0	0	37	0	5	pc2	4981	none	0	2000	
5	2	1	0	207.603295311	0.603237660752	19.1160601123	0.139582995332	105578	0.801325607491	67.790891523	144.113304855	0.776349067874	12.6311861088	10.860150789	91.5665594266	0.892618475386	96711	1.12792753668	42.1382195013	164	0.178303605212	0.0363528206342	0.0874254424406	0.0637378648859	0.465172522439	13.0100928756	105902978.5	3038.03973389	0.354564553485	34.7477846523	106.651703903	201.883331646	0.763840682941	11.5922922166	20.0412747363	33.9184961916	154.720608481	0.00428239720845	0.0223140239961	31	4	0	0	0	37	-1	5	nc2	4982	none	0	2000	
5	3	1	0	163.544332044	0.546697476098	17.4819994049	0.158069598616	117514	0.782968069	53.6555573387	113.880673792	0.752446146336	11.6459894738	9.35501301973	75.1686433644	0.885188497647	136376	0.714033260984	38.4641782473	201	0.200530307081	0.0398728376905	0.086876438825	0.0655515774879	0.41811724697	10.1756384597	88791884	2787.85708462	0.350351457726	31.6431255813	105.144901692	226.895676002	0.738703481894	11.739958212	20.6376679935	31.6026269641	136.289710203	0.00364998568824	0.0192461649612	32	4	0	0	0	37	0	5	nc2	4982	none	0	2000	
5	4	1	0	124.869979684	0.558341143663	14.8132520706	0.173030414802	94790	0.771502215767	45.9111600384	97.0589988395	0.7373655972	11.1150605531	8.42961282836	64.1648593329	0.902612367048	121179	0.515675158237	37.7479865287	159	0.202869702981	0.0403659383771	0.0831965003895	0.0634893894129	0.398931622616	8.01454846192	56288144	2818.37764567	0.345791669464	32.5896790302	109.311943094	202.991497507	0.754619331131	11.9115843617	19.7599873176	33.9809213261	118.443952392	0.00284367443598	0.016289924847	32	4	0	0	0	37	0	5	nc2	4982	none	0	2000	
5	5	1	0	84.8354469533	0.545789075561	11.5900092793	0.195759907793	74941	0.759010806281	39.7315758707	83.1066905966	0.719577699	10.6016849796	7.31970483447	55.4531930983	0.923107624949	107546	0.354759823703	35.6721252449	169	0.205686062932	0.0400295073928	0.0724259947106	0.0587087262499	0.340241277097	5.71918687042	41234970.5	2702.50579873	0.34942319023	32.4146048278	105.516984486	196.796984074	0.734358003151	11.5768910147	19.4829874193	30.4810106125	115.172584146	0.00211625332057	0.0147017541607	32	4	0	0	0	37	0	5	nc2	4982	none	0	2000	
5	6	1	0	58.4262729124	0.559112088198	9.0067209776	0.209725075237	44223	0.745500800507	34.4286944268	70.8910408611	0.699733627634	10.1745326548	6.48696379712	48.2436209773	0.939379501728	68834	0.230656361682	33.7248288509	128	0.207757318608	0.0391588639897	0.0631956940522	0.055502703008	0.296938776352	3.98758313756	20519364.5	2552.53782725	0.35435584497	30.3481467749	107.397432731	194.250390512	0.705119143921	11.263151389	19.6633651373	31.8881310247	98.8602624513	0.00156220334719	0.0134880251565	32	4	0	0	0	37	0	5	nc2	4982	none	0	2000	
5	7	1	0	40.4060056303	0.532624309123	6.77228651861	0.215690018953	21651	0.739886875937	32.4455885701	66.242737056	0.69100255943	9.94198263335	5.96637568704	45.1743447526	0.952064538887	36441	0.182376992948	32.5969864761	75	0.209946377446	0.0382246171607	0.0528289801411	0.052043601364	0.246276715983	2.63947510432	9462479	2998.87390989	0.330972121844	32.8782523879	109.036793304	209.283256742	0.712230859691	11.92889687	20.5325414742	30.2167560889	89.0976719371	0.000880155412873	0.0108192573429	23	4	0	0	0	37	0	5	nc2	4982	none	0	2000	
5	8	1	0	29.0495951417	0.555121786226	5.56899460189	0.228313172855	33013	0.734063779081	30.8108607283	62.1134250144	0.681005635231	9.71719320074	5.21630872687	42.8322109968	0.965692156259	56151	0.132517675553	31.716072775	178	0.209295976862	0.0376909038614	0.045951121588	0.0499754214116	0.224606504915	2.06783591211	14822672.5	2549.2425092	0.352651456171	30.8335849801	104.493516014	201.148326682	0.697985552539	11.5444438293	20.2183897063	35.2672867046	83.6708232425	0.000811157002384	0.0120862807745	32	4	0	0	0	37	0	5	nc2	4982	none	0	2000	
5	9	1	0	25.5003164557	0.553207696911	4.93623417722	0.227421173208	31197	0.731671318363	29.7245689644	59.626823092	0.677844128227	9.66330670398	5.16594544347	41.2549440761	0.969674011955	53735	0.124034614311	31.2666563477	149	0.217671150483	0.0392621165636	0.050474344843	0.0524421007885	0.243175535313	2.26620339854	13764358	2596.66447007	0.3481835545	31.2873015492	108.311156344	211.38840273	0.713082892431	11.8126477408	20.8151584169	37.4658421478	82.1771261405	0.000872736321794	0.0114472121089	32	4	0	0	0	37	0	5	nc2	4982	none	0	2000	
5	10	1	0	11.277082091	0.544485435626	2.59570661896	0.241446071513	13059	0.72357647566	27.8574899288	54.6864231564	0.662408921035	9.42287830422	4.34451336243	37.7047370548	0.999945406344	25720	0.0770606531882	29.6584797794	135	0.196330704043	0.0344881674753	0.0348917808353	0.0448364237458	0.188501558559	1.21687738667	6986375.5	2726.57381328	0.333097654967	31.8760387773	108.764066972	206.172874742	0.691217109594	11.7521310259	20.1995677274	34.8913700069	74.4814144244	0.000446302748431	0.0102170312768	32	4	0	0	0	37	0	5	nc2	4982	none	0	2000	
5	11	1	0	9.29690226876	0.536053221629	2.12456369983	0.233567474829	9739	0.724314464653	27.9042389767	54.7938700072	0.663437345537	9.40469748526	4.37591128453	38.0498268032	1.00022474815	19693	0.0737825623318	29.3685473306	169	0.171840758697	0.02975033277	0.0255307125099	0.0386524374269	0.156370780346	0.880002212157	5900183	2640.34713217	0.344027151609	31.0458279461	109.460970595	205.775036554	0.683227982741	11.6901041274	20.5653269154	43.541667933	72.1617764189	0.000333290347104	0.0105683978583	32	4	0	0	0	37	0	5	nc2	4982	none	0	2000	
6	2	1	0	230.745803357	0.525852112911	19.2877697842	0.121228255447	72387	0.812369681184	85.4936833654	181.401625983	0.789052074324	13.5123509863	11.9633221435	117.458146287	0.861316095223	69662	1.18133272085	41.0773014594	131	0.185727906603	0.0402086196254	0.105273170336	0.0711866725559	0.491982816448	22.2465007706	116580059.5	2594.65441524	0.362511680642	31.0108585492	106.877325545	182.657350488	0.779545795319	11.3216486882	18.600511755	35.7060785712	192.598743974	0.0085739744915	0.0329499307743	31	4	0	0	0	37	-1	5	hc	5400	none	0	2000	
6	3	1	0	152.304597701	0.572219304297	10.9827586207	0.111911641691	1911	0.790976982811	67.8549211146	149.083464155	0.763143058201	13.0545769971	13.8676085819	96.3699637745	0.86347202561	2728	1.00109970674	44.5540402867	3	0.180931646717	0.0399577817871	0.0997392474789	0.0663218883407	0.466920257315	18.1848108367	2369367	2884.18236435	0.3914559706	32.8131907271	123.241874631	256.879171218	0.687807082463	12.797305276	23.6331777286	50.7429637124	120.762576417	0.00630501422568	0.0235265709801	9	4	0	0	0	37	0	5	ds	1490	none	0	2000	
